# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
6.133329999999999416e+01, 6.177723333333334210e+01, 9.612185555555555538e+00, 9.911775580321149359e-01, -1.864000000000487489e-02, -1.922096652726927287e-03, 1.601747210605575233e-04
6.166670000000000584e+01, 6.210155555555555651e+01, 9.610632222222221799e+00, 9.910173833110543784e-01, -1.870666666666664923e-02, -1.928971104274085271e-03, 1.607475920228362831e-04
6.200000000000000000e+01, 6.243203333333334371e+01, 9.609067777777777764e+00, 9.908560628480692634e-01, -1.883333333332615211e-02, -1.942032562213905208e-03, 1.618360468511603756e-04
6.233329999999999416e+01, 6.275362222222221931e+01, 9.607493333333334107e+00, 9.906937112173520577e-01, -1.915333333333890664e-02, -1.975029929644000343e-03, 1.645858274703648760e-04
6.266670000000000584e+01, 6.308011111111110836e+01, 9.605875555555554612e+00, 9.905268911931285336e-01, -1.946666666667695722e-02, -2.007339851918500499e-03, 1.672783209932249271e-04
6.300000000000000000e+01, 6.340657777777776971e+01, 9.604248888888887947e+00, 9.903591545753656078e-01, -1.955333333333086898e-02, -2.016276638929146141e-03, 1.680230532440929458e-04
6.333329999999999416e+01, 6.372841111111111445e+01, 9.602616666666666134e+00, 9.901908450866403477e-01, -1.968000000000103000e-02, -2.029338096870065243e-03, 1.691115080725280606e-04
6.366670000000000584e+01, 6.405155555555555225e+01, 9.600968888888887776e+00, 9.900209315592205517e-01, -1.997333333332562688e-02, -2.059585683678879196e-03, 1.716321403065768081e-04
6.400000000000000000e+01, 6.437484444444446297e+01, 9.599287777777778530e+00, 9.898475808060271941e-01, -2.019333333333506175e-02, -2.082271373787138082e-03, 1.735226144822243910e-04
6.433329999999999416e+01, 6.470121111111110679e+01, 9.597603333333331932e+00, 9.896738863302561029e-01, -2.026000000000749424e-02, -2.089145825335395230e-03, 1.740954854446141731e-04
6.466670000000000584e+01, 6.502337777777778172e+01, 9.595911111111110614e+00, 9.894993898351379658e-01, -2.036000000000015575e-02, -2.099457502656132315e-03, 1.749547918880045572e-04
6.500000000000000000e+01, 6.535302222222222213e+01, 9.594209999999998573e+00, 9.893239767464800938e-01, -2.063333333334327335e-02, -2.127642754002557340e-03, 1.773035628335195568e-04
6.533329999999999416e+01, 6.567853333333333410e+01, 9.592472222222220068e+00, 9.891447827094709266e-01, -2.083999999999264219e-02, -2.148953553798527323e-03, 1.790794628165892632e-04
6.566670000000000584e+01, 6.599772222222222240e+01, 9.590736666666666466e+00, 9.889658178208469153e-01, -2.092666666665721209e-02, -2.157890340810272346e-03, 1.798241950675127931e-04
6.600000000000000000e+01, 6.632630000000000337e+01, 9.588984444444443866e+00, 9.887851343193359011e-01, -2.108666666666891842e-02, -2.174389024525869279e-03, 1.811990853771150434e-04
6.633329999999999416e+01, 6.665159999999998774e+01, 9.587222222222221646e+00, 9.886034196500926852e-01, -2.132666666665983257e-02, -2.199137050096517092e-03, 1.832614208414073964e-04
6.666670000000000584e+01, 6.697386666666665178e+01, 9.585430000000000561e+00, 9.884186114776530863e-01, -2.155999999999735905e-02, -2.223197630513768040e-03, 1.852664692095218335e-04
6.700000000000000000e+01, 6.730247777777778140e+01, 9.583628888888888753e+00, 9.882328867116736415e-01, -2.168000000000347427e-02, -2.235571643300191327e-03, 1.862976369416680100e-04
6.733329999999999416e+01, 6.762795555555555893e+01, 9.581816666666666649e+00, 9.880460162037697502e-01, -2.180666666666297715e-02, -2.248633101240011048e-03, 1.873860917699921025e-04
6.766670000000000584e+01, 6.795097777777777992e+01, 9.579994444444444923e+00, 9.878581145281336573e-01, -2.201333333333366227e-02, -2.269943901038179359e-03, 1.891619917531728312e-04
6.800000000000000000e+01, 6.827871111111110736e+01, 9.578147777777777705e+00, 9.876676922202634046e-01, -2.218000000000941441e-02, -2.287130029908272105e-03, 1.905941691590085085e-04
6.833329999999999416e+01, 6.860224444444445169e+01, 9.576297777777776687e+00, 9.874769261898156403e-01, -2.226666666667398431e-02, -2.296066816920017128e-03, 1.913389014100430607e-04
