# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.925000000000000000e+01, 4.047167499999999762e+01, 2.735422499999999424e+00, 9.976676055207903682e-01, -3.000000000019653612e-04, -1.094164728330625095e-04, 9.118039402788991055e-06
3.933330000000000126e+01, 4.055747499999999661e+01, 2.735407499999999992e+00, 9.976621346971489279e-01, -2.999999999966362907e-04, -1.094164728311188873e-04, 9.118039402622457601e-06
3.941669999999999874e+01, 4.063954999999999984e+01, 2.735372499999999985e+00, 9.976493694419851233e-01, -5.400000000008731149e-04, -1.969496510985407249e-04, 1.641247092487585491e-05
3.950000000000000000e+01, 4.071972499999999684e+01, 2.735317499999999846e+00, 9.976293097552991762e-01, -6.900000000005235279e-04, -2.516578875145860403e-04, 2.097149062618708371e-05
3.958330000000000126e+01, 4.080972500000000025e+01, 2.735257499999999897e+00, 9.976074264607327491e-01, -7.349999999988199306e-04, -2.680703584388165780e-04, 2.233919653654714566e-05
3.966669999999999874e+01, 4.089077500000000498e+01, 2.735195000000000043e+00, 9.975846313622260819e-01, -7.199999999993877964e-04, -2.625995347974064168e-04, 2.188329456642712501e-05
3.975000000000000000e+01, 4.097297500000000525e+01, 2.735137499999999999e+00, 9.975636598715998948e-01, -5.700000000024019187e-04, -2.078912983823328719e-04, 1.732427486522691851e-05
3.983330000000000126e+01, 4.105790000000000362e+01, 2.735099999999999643e+00, 9.975499828124956281e-01, -4.650000000010479084e-04, -1.695955328905180402e-04, 1.413296107422024050e-05
3.991669999999999874e+01, 4.113932499999999948e+01, 2.735059999999999825e+00, 9.975353939494514544e-01, -6.150000000006983214e-04, -2.243037693065633826e-04, 1.869198077553146931e-05
4.000000000000000000e+01, 4.122695000000000221e+01, 2.734997499999999526e+00, 9.975125988509445651e-01, -5.849999999991695177e-04, -2.133621220227712356e-04, 1.778017683523591685e-05
4.008330000000000126e+01, 4.130807500000000232e+01, 2.734962499999999963e+00, 9.974998335957809825e-01, -5.099999999993443112e-04, -1.860080038147485508e-04, 1.550066698458030245e-05
4.016669999999999874e+01, 4.139294999999999902e+01, 2.734912499999999635e+00, 9.974815975169754045e-01, -6.150000000006983214e-04, -2.243037693065633826e-04, 1.869198077553146931e-05
4.025000000000000000e+01, 4.147800000000000153e+01, 2.734859999999999847e+00, 9.974624496342299196e-01, -5.249999999961119101e-04, -1.914788274551869145e-04, 1.595656895458930080e-05
4.033330000000000126e+01, 4.155429999999999779e+01, 2.734825000000000284e+00, 9.974496843790662259e-01, -4.649999999983833732e-04, -1.695955328895462156e-04, 1.413296107416472935e-05
4.041669999999999874e+01, 4.163077499999999986e+01, 2.734782500000000116e+00, 9.974341837120815901e-01, -6.150000000006983214e-04, -2.243037693065633826e-04, 1.869198077553146931e-05
4.050000000000000000e+01, 4.172180000000000177e+01, 2.734722500000000167e+00, 9.974123004175151630e-01, -6.900000000005235279e-04, -2.516578875145860403e-04, 2.097149062618708371e-05
4.058330000000000126e+01, 4.180282499999999857e+01, 2.734667500000000029e+00, 9.973922407308292160e-01, -6.600000000016592594e-04, -2.407162402317657179e-04, 2.005968668600255356e-05
4.066669999999999874e+01, 4.188787500000000108e+01, 2.734612499999999891e+00, 9.973721810441431579e-01, -6.449999999995625899e-04, -2.352454165893837321e-04, 1.960378471582702176e-05
4.075000000000000000e+01, 4.196994999999999720e+01, 2.734560000000000102e+00, 9.973530331613975619e-01, -4.949999999999121769e-04, -1.805371801733383897e-04, 1.504476501440477065e-05
4.083330000000000126e+01, 4.205092499999999944e+01, 2.734529999999999905e+00, 9.973420915141143483e-01, -3.150000000013974955e-04, -1.148872964744726842e-04, 9.573941372853500553e-06
4.091669999999999874e+01, 4.213755000000000450e+01, 2.734507499999999869e+00, 9.973338852786518549e-01, -3.299999999981650944e-04, -1.203581201149110479e-04, 1.002984334291801005e-05
4.100000000000000000e+01, 4.222574999999999790e+01, 2.734475000000000211e+00, 9.973220318274285123e-01, -3.599999999996938982e-04, -1.312997673987032084e-04, 1.094164728321356250e-05
4.108330000000000126e+01, 4.230734999999999957e+01, 2.734447499999999920e+00, 9.973120019840854278e-01, -2.999999999993008259e-04, -1.094164728320906984e-04, 9.118039402677968752e-06
4.116669999999999874e+01, 4.239189999999999969e+01, 2.734425000000000328e+00, 9.973037957486231564e-01, -2.849999999998686917e-04, -1.039456491906805237e-04, 8.662137432557948102e-06
4.125000000000000000e+01, 4.247382499999999794e+01, 2.734399999999999942e+00, 9.972946777092203119e-01, -2.250000000021401547e-04, -8.206235462503983825e-05, 6.838529552077865503e-06
4.133330000000000126e+01, 4.255164999999999509e+01, 2.734387499999999971e+00, 9.972901186895190007e-01, -2.700000000004365575e-04, -9.847482554927036247e-05, 8.206235462437927453e-06
4.141669999999999874e+01, 4.263615000000000066e+01, 2.734354999999999869e+00, 9.972782652382954360e-01, -3.749999999991260324e-04, -1.367705910401133696e-04, 1.139754925333358315e-05
4.150000000000000000e+01, 4.271742499999999154e+01, 2.734325000000000117e+00, 9.972673235910123335e-01, -4.049999999979903009e-04, -1.477122383229337191e-04, 1.230935319357362445e-05
4.158330000000000126e+01, 4.280292500000000189e+01, 2.734287500000000204e+00, 9.972536465319082888e-01, -4.949999999999121769e-04, -1.805371801733383897e-04, 1.504476501446028180e-05
4.166669999999999874e+01, 4.288320000000000221e+01, 2.734242500000000131e+00, 9.972372340609834129e-01, -5.850000000018340529e-04, -2.133621220237430331e-04, 1.778017683534693916e-05
4.175000000000000000e+01, 4.296507499999999879e+01, 2.734189999999999898e+00, 9.972180861782375949e-01, -5.699999999997373834e-04, -2.078912983813610473e-04, 1.732427486511589620e-05
4.183330000000000126e+01, 4.304415000000000191e+01, 2.734147500000000175e+00, 9.972025855112531811e-01, -5.250000000014409807e-04, -1.914788274571305367e-04, 1.595656895475583426e-05
