# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.983330000000000126e+01, 4.134517999999999915e+01, 1.982746000000000119e+00, 9.978510490101741848e-01, -1.560000000004890808e-04, -7.850968487444947360e-05, 6.542473739545862088e-06
3.991669999999999874e+01, 4.143009999999999593e+01, 1.982733999999999996e+00, 9.978450098036453220e-01, -2.040000000018693527e-04, -1.026665109902835974e-04, 8.555542582555641928e-06
4.000000000000000000e+01, 4.151069999999999993e+01, 1.982711999999999808e+00, 9.978339379250090735e-01, -3.360000000003360299e-04, -1.690977828061455317e-04, 1.409148190051334737e-05
4.008330000000000126e+01, 4.158496000000000237e+01, 1.982677999999999940e+00, 9.978168268398442953e-01, -4.680000000001349747e-04, -2.355290546226779366e-04, 1.962742121852656396e-05
4.016669999999999874e+01, 4.167170000000000130e+01, 1.982633999999999785e+00, 9.977946830825720204e-01, -5.759999999992437836e-04, -2.898819133812932593e-04, 2.415682611511815736e-05
4.025000000000000000e+01, 4.174681999999999960e+01, 1.982582000000000066e+00, 9.977685131876140590e-01, -5.759999999965792483e-04, -2.898819133799522638e-04, 2.415682611500713506e-05
4.033330000000000126e+01, 4.182883999999999958e+01, 1.982538000000000356e+00, 9.977463694303420061e-01, -5.520000000012181829e-04, -2.778035003247171725e-04, 2.315029169369653417e-05
4.041669999999999874e+01, 4.191140000000000043e+01, 1.982489999999999863e+00, 9.977222126042266659e-01, -5.280000000018603146e-04, -2.657250872674706151e-04, 2.214375727227491097e-05
4.050000000000000000e+01, 4.199193999999999960e+01, 1.982450000000000045e+00, 9.977020819157974563e-01, -5.159999999975184437e-04, -2.596858807365006079e-04, 2.164049006136981035e-05
4.058330000000000126e+01, 4.207395999999999958e+01, 1.982404000000000277e+00, 9.976789316241039263e-01, -5.640000000002309832e-04, -2.838427068530052430e-04, 2.365355890443510134e-05
4.066669999999999874e+01, 4.215843999999999880e+01, 1.982356000000000007e+00, 9.976547747979885861e-01, -7.080000000030395313e-04, -3.563131851998371032e-04, 2.969276543335341856e-05
4.075000000000000000e+01, 4.223736000000000246e+01, 1.982285999999999770e+00, 9.976195460932372194e-01, -7.920000000001259366e-04, -3.985876308998649001e-04, 3.321563590830134416e-05
4.083330000000000126e+01, 4.232244000000000028e+01, 1.982223999999999986e+00, 9.975883435261719834e-01, -6.959999999986976604e-04, -3.502739786688671502e-04, 2.918949822239280678e-05
4.091669999999999874e+01, 4.239896000000000242e+01, 1.982169999999999987e+00, 9.975611670967924338e-01, -5.759999999992437836e-04, -2.898819133812932593e-04, 2.415682611511815736e-05
4.100000000000000000e+01, 4.247735999999999734e+01, 1.982128000000000112e+00, 9.975400298739417471e-01, -4.799999999991477750e-04, -2.415682611509659800e-04, 2.013068842926513113e-05
4.108330000000000126e+01, 4.256248000000000076e+01, 1.982090000000000130e+00, 9.975209057199339036e-01, -4.799999999991477750e-04, -2.415682611509659800e-04, 2.013068842926513113e-05
4.116669999999999874e+01, 4.264256000000000313e+01, 1.982048000000000254e+00, 9.974997684970832168e-01, -4.920000000021573783e-04, -2.476074676812654624e-04, 2.063395564011472061e-05
4.125000000000000000e+01, 4.272090000000000032e+01, 1.982007999999999770e+00, 9.974796378086536741e-01, -3.840000000017163018e-04, -1.932546089219796420e-04, 1.610455074346761606e-05
4.133330000000000126e+01, 4.280519999999999925e+01, 1.981983999999999968e+00, 9.974675593955962816e-01, -2.279999999985626857e-04, -1.147449240461892136e-04, 9.562077003810731668e-06
4.141669999999999874e+01, 4.288952000000000453e+01, 1.981970000000000010e+00, 9.974605136546460527e-01, -2.279999999998949534e-04, -1.147449240468596977e-04, 9.562077003921753970e-06
4.150000000000000000e+01, 4.297030000000000172e+01, 1.981945999999999986e+00, 9.974484352415884381e-01, -2.400000000015722890e-04, -1.207841305764887095e-04, 1.006534421471583229e-05
4.158330000000000126e+01, 4.305120000000000147e+01, 1.981929999999999747e+00, 9.974403829662166210e-01, -2.639999999982656220e-04, -1.328625436323943121e-04, 1.107187863602643318e-05
